,num_sectn_,RES_NM_REG
5713,0019110000,Bas-Saint-Laurent
5714,0002050022,Chaudière-Appalaches
5715,3011020000,Montérégie
5716,0054088000,Capitale-Nationale
5717,0022033000,Estrie
5718,3932205000,Mauricie
5719,0023440500,Bas-Saint-Laurent
5720,0030929000,Intersection: Laurentides + Outaouais
5721,0013912500,Estrie
5722,0010827000,Estrie
5723,0007354005,Capitale-Nationale
5724,4673002000,Saguenay–Lac-Saint-Jean
5725,0035035000,Mauricie
5726,3083001000,Laurentides
5727,0002516003,Laval
5728,0007354001,Capitale-Nationale
5729,0013260500,Bas-Saint-Laurent
5730,0029565000,Bas-Saint-Laurent
5731,0024350000,Estrie
5732,9976010000,Gaspésie–Îles-de-la-Madeleine
5733,0044024002,Capitale-Nationale
5734,0032901500,Laurentides
5735,0002011000,Montréal
5736,0019980000,Gaspésie–Îles-de-la-Madeleine
5737,0013283500,Gaspésie–Îles-de-la-Madeleine
5738,0024727500,Estrie
5739,0097355001,Capitale-Nationale
5740,0010486000,Estrie
5741,9534008000,Gaspésie–Îles-de-la-Madeleine
5742,0039930000,Abitibi-Témiscamingue
5743,0041051004,Estrie
5744,0020425800,Chaudière-Appalaches
5745,2028003000,Nord-du-Québec
5746,0001024404,Estrie
5747,0013282400,Gaspésie–Îles-de-la-Madeleine
5748,0002058144,Chaudière-Appalaches
5749,3947604000,Mauricie
5750,2735003000,Laurentides
5751,0002070000,Bas-Saint-Laurent
5752,0005554001,Mauricie
5753,0003029000,Montérégie
5754,0014852000,Outaouais
5755,0032708000,Laurentides
5756,0005504606,Estrie
5757,9226301000,Bas-Saint-Laurent
5758,0002057100,Chaudière-Appalaches
5759,0011280000,Chaudière-Appalaches
5760,7446201000,Estrie
5761,0001020302,Estrie
5762,3588201000,Lanaudière
5763,6733003000,Estrie
5764,6118200500,Montréal
5765,0001514400,Montréal
5766,0053002020,Montérégie
5767,0012516500,Laval
5768,8242302000,Chaudière-Appalaches
5769,0002516001,Laval
5770,2735000500,Laurentides
5771,0054086000,Capitale-Nationale
5772,0001517203,Montréal
5773,0013223600,Centre-du-Québec
5774,0010824500,Estrie
5775,8245101000,Chaudière-Appalaches
5776,8624404000,Chaudière-Appalaches
5777,6971101000,Estrie
5778,0027942500,Chaudière-Appalaches
5779,0015828000,Laurentides
5780,2191001000,Abitibi-Témiscamingue
5781,9736102000,Gaspésie–Îles-de-la-Madeleine
5782,6118200501,Montréal
5783,0011678000,Chaudière-Appalaches
5784,0017216800,Saguenay–Lac-Saint-Jean
5785,9862001000,Gaspésie–Îles-de-la-Madeleine
5786,0007346030,Capitale-Nationale
5787,0024942500,Estrie
5788,9936004000,Gaspésie–Îles-de-la-Madeleine
5789,0014338000,Estrie
5790,0097352507,Capitale-Nationale
5791,0016517500,Centre-du-Québec
5792,0017550002,Capitale-Nationale
5793,8835001200,Chaudière-Appalaches
5794,0016109908,Estrie
5795,0028949000,Bas-Saint-Laurent
5796,0074037506,Capitale-Nationale
5797,0036538500,Capitale-Nationale
5798,0011254000,Estrie
5799,0021648000,Chaudière-Appalaches
5800,3030520000,Montérégie
5801,0020243000,Montérégie
5802,0034340500,Lanaudière
5803,0064067500,Laurentides
5804,0004042002,Capitale-Nationale
5805,7026001000,Montérégie
5806,6124501000,Montréal
5807,0013607515,Montréal
5808,0044022800,Laval
5809,3678005000,Mauricie
5810,0013805000,Montérégie
5811,0011613000,Montérégie
5812,0004060500,Capitale-Nationale
5813,0007330013,Chaudière-Appalaches
5814,8768001000,Chaudière-Appalaches
5815,0011718000,Laurentides
5816,0014121200,Estrie
5817,0044050002,Capitale-Nationale
5818,6696101000,Estrie
5819,0001024302,Estrie
5820,4175001000,Capitale-Nationale
5821,0014128000,Estrie
5822,0010493000,Estrie
5823,0004008051,Montréal
5824,0011232500,Estrie
5825,7277400100,Centre-du-Québec
5826,4827001000,Nord-du-Québec
5827,9888801000,Gaspésie–Îles-de-la-Madeleine
5828,9534005000,Gaspésie–Îles-de-la-Madeleine
5829,0064090509,Lanaudière
5830,0013321800,Montérégie
5831,0019150000,Bas-Saint-Laurent
5832,0024935000,Estrie
5833,0004033501,Mauricie
5834,2095101000,Abitibi-Témiscamingue
5835,0039735000,Abitibi-Témiscamingue
5836,0004051714,Capitale-Nationale
5837,0010537500,Outaouais
5838,0007354004,Capitale-Nationale
5839,9652000500,Bas-Saint-Laurent
5840,0011224500,Montérégie
5841,2857701000,Outaouais
5842,0013868000,Capitale-Nationale
5843,8648201000,Chaudière-Appalaches
5844,0013887000,Côte-Nord
5845,0003020550,Montérégie
5846,0029522500,Bas-Saint-Laurent
5847,0013878500,Côte-Nord
5848,5013002000,Côte-Nord
5849,8192201000,Centre-du-Québec
5850,0025526000,Estrie
5851,0013238500,Chaudière-Appalaches
5852,4960001000,Côte-Nord
5853,8823201000,Chaudière-Appalaches
5854,8036002000,Centre-du-Québec
5855,0013255500,Bas-Saint-Laurent
5856,0033920000,Lanaudière
5857,7474001000,Estrie
5858,4541000100,Saguenay–Lac-Saint-Jean
5859,0003035500,Montérégie
5860,0022455000,Montérégie
5861,0016913000,Saguenay–Lac-Saint-Jean
5862,0022425000,Montérégie
5863,0034485000,Lanaudière
5864,0013296000,Intersection: Bas-Saint-Laurent + Gaspésie–Îles-de-la-Madeleine
5865,0014847000,Outaouais
5866,0038905000,Côte-Nord
5867,0013202800,Montérégie
5868,0032940000,Lanaudière
5869,3848004000,Mauricie
5870,0020620000,Estrie
5871,0034916000,Mauricie
5872,0022037000,Estrie
5873,0029575000,Bas-Saint-Laurent
5874,0011255000,Estrie
5875,0013607509,Montréal
5876,0034212500,Montérégie
5877,0005011000,Outaouais
5878,0025130000,Estrie
5879,0013616500,Montréal
5880,0002012803,Montréal
5881,6866301000,Estrie
5882,0007362004,Capitale-Nationale
5883,0005504250,Estrie
5884,0038615000,Abitibi-Témiscamingue
5885,0004014400,Montréal
5886,8539001000,Chaudière-Appalaches
5887,2130101000,Abitibi-Témiscamingue
5888,2380101000,Outaouais
5889,0005013000,Outaouais
5890,0004036501,Mauricie
5891,6074620000,Montérégie
5892,0001519310,Laval
5893,0016105000,
5894,0014366000,Centre-du-Québec
5895,3196001000,Laurentides
5896,8699003000,Chaudière-Appalaches
5897,6455600100,Montérégie
5898,0014116900,Estrie
5899,0004051002,Capitale-Nationale
5900,0002031200,Montérégie
5901,0013279500,Gaspésie–Îles-de-la-Madeleine
5902,0011627500,Montérégie
5903,0073004000,Montérégie
5904,0013802000,Montérégie
5905,0007354008,Capitale-Nationale
5906,4821100100,Nord-du-Québec
5907,0003532500,Montérégie
5908,0012516510,Laval
5909,0004050001,Capitale-Nationale
5910,0010831000,Estrie
5911,0002028003,Montérégie
5912,0020916000,Montérégie
5913,0018530000,Bas-Saint-Laurent
5914,0023721000,Estrie
5915,0003018070,Montérégie
5916,0013228100,Centre-du-Québec
5917,0013912000,Estrie
5918,0021832500,Chaudière-Appalaches
5919,0033330000,Laurentides
5920,0021843000,Chaudière-Appalaches
5921,0026170000,Centre-du-Québec
5922,0013221000,Montérégie
5923,0036065000,Capitale-Nationale
5924,0020175000,Montérégie
5925,0004035503,Mauricie
5926,8884101000,Chaudière-Appalaches
5927,0031544000,Outaouais
5928,0023228000,Bas-Saint-Laurent
5929,0093003010,Montérégie
5930,0028510000,Chaudière-Appalaches
5931,0027126000,Chaudière-Appalaches
5932,0013210700,Montérégie
5933,0023232500,Bas-Saint-Laurent
5934,0024145000,Intersection: Montérégie + Estrie
5935,0001302451,Montréal
5936,S001346880,Montérégie
5937,0016114000,Estrie
5938,0036537500,Capitale-Nationale
5939,0003010500,Montérégie
5940,0022039500,Estrie
5941,3142001000,Laurentides
5942,0002031410,Montérégie
5943,0002012006,Montréal
5944,0031745000,Outaouais
5945,0027935000,Chaudière-Appalaches
5946,4128000500,Capitale-Nationale
5947,0007345023,Capitale-Nationale
5948,0074015000,Capitale-Nationale
5949,7963002000,Centre-du-Québec
5950,0017023000,Saguenay–Lac-Saint-Jean
5951,4382002000,Capitale-Nationale
5952,0037152500,Capitale-Nationale
5953,8979203000,Chaudière-Appalaches
5954,0034137000,Lanaudière
5955,0013295300,Gaspésie–Îles-de-la-Madeleine
5956,0021120000,Montérégie
5957,0013312000,Montérégie
5958,0017550008,Capitale-Nationale
5959,0052015002,Montréal
5960,0027159000,Chaudière-Appalaches
5961,0011238700,Estrie
5962,0052012002,Montréal
5963,0036915000,Capitale-Nationale
5964,9176202500,Bas-Saint-Laurent
5965,0002004700,Montérégie
5966,0011739000,Laurentides
5967,0036030000,Capitale-Nationale
5968,0013824100,Lanaudière
5969,0004009007,Montréal
5970,2160101000,Abitibi-Témiscamingue
5971,0039345800,Abitibi-Témiscamingue
5972,0002047522,Chaudière-Appalaches
5973,S001328276,Abitibi-Témiscamingue
5974,0005555503,Mauricie
5975,0013314400,Montérégie
5976,0001511540,Montérégie
5977,0003026003,Montérégie
5978,0002003010,Montérégie
5979,0002510001,Montérégie
5980,7088001010,Montérégie
5981,0001305718,Laval
5982,0004008207,Montréal
5983,0002031202,Montérégie
5984,0013889550,Côte-Nord
5985,0007331514,Chaudière-Appalaches
5986,0064090500,Lanaudière
5987,9020001000,Chaudière-Appalaches
5988,0001519504,Laval
5989,0011618800,Montérégie
5990,3298001015,Lanaudière
5991,0044020003,Laval
5992,0033870000,Montérégie
5993,0007333013,Chaudière-Appalaches
5994,0007337031,Chaudière-Appalaches
5995,0011731800,Laurentides
5996,2333800100,Abitibi-Témiscamingue
5997,0002012709,Montréal
5998,0038631000,Abitibi-Témiscamingue
5999,7791000100,Centre-du-Québec
6000,0036782200,Capitale-Nationale
6001,0002523013,Lanaudière
6002,0004054003,Capitale-Nationale
6003,0003030003,Montérégie
6004,1956000100,Abitibi-Témiscamingue
6005,0004052506,Capitale-Nationale
6006,0011220300,Montérégie
6007,0097355007,Capitale-Nationale
6008,0013255600,Bas-Saint-Laurent
6009,0002064022,Chaudière-Appalaches
6010,2173000100,Abitibi-Témiscamingue
6011,2148000100,Abitibi-Témiscamingue
6012,0004008201,Montréal
6013,0044009008,Laval
6014,0001511510,Montérégie
6015,0064070004,Laurentides
6016,0001305208,Laval
6017,0003115508,Lanaudière
6018,0044015012,Laval
6019,0064087501,Laurentides
6020,0064065002,Laurentides
6021,0002042506,Centre-du-Québec
6022,9243001000,Bas-Saint-Laurent
6023,0011732000,Laurentides
6024,0001305212,Laval
6025,0013470001,Montérégie
6026,0002520506,Lanaudière
6027,0013899800,Côte-Nord
6028,0013898400,Côte-Nord
6029,0002023003,Montérégie
6030,0023344000,Montérégie
6031,0011783250,Abitibi-Témiscamingue
6032,0001519506,Laval
6033,0001519502,Laval
6034,0007050010,Saguenay–Lac-Saint-Jean
6035,2227800875,Abitibi-Témiscamingue
6036,0001305711,Laval
6037,0004004200,Montréal
6038,0003024550,Montérégie
6039,0044022001,Laval
6040,0004065015,Capitale-Nationale
6041,0002523022,Lanaudière
6042,0002017508,Montréal
6043,0001300505,Montréal
6044,0004007006,Montréal
6045,0017579001,Saguenay–Lac-Saint-Jean
6046,0001522120,Laurentides
6047,0002001435,Montérégie
6048,2131000100,Abitibi-Témiscamingue
6049,0001019202,Estrie
6050,0001520501,Laval
6051,0004026100,Lanaudière
6052,0044017501,Laval
6053,0004026421,Lanaudière
6054,6949100200,Estrie
6055,0005554029,Mauricie
6056,0002033704,Montérégie
6057,0002031201,Montérégie
6058,0002042504,Centre-du-Québec
6059,4734000500,Saguenay–Lac-Saint-Jean
6060,0002023501,Montérégie
6061,0001310002,Laurentides
6062,0003019500,Montérégie
6063,0044015508,Laval
6064,0020150010,Montérégie
6065,0001305721,Laval
6066,4816200100,Saguenay–Lac-Saint-Jean
6067,0004003720,Montérégie
6068,S000391647,Abitibi-Témiscamingue
6069,0011629500,Montérégie
6070,5015001000,Côte-Nord
6071,0064070014,Laurentides
6072,0020423500,Chaudière-Appalaches
6073,0001302455,Montréal
6074,0002042006,Centre-du-Québec
6075,2175000050,Abitibi-Témiscamingue
6076,S001333767,Montérégie
6077,0002001425,Montérégie
6078,0008512001,Bas-Saint-Laurent
6079,0004014201,Montréal
6080,2352301000,Abitibi-Témiscamingue
6081,0013430001,Montérégie
6082,0001014125,Montérégie
6083,0013316050,Montérégie
6084,0074022501,Capitale-Nationale
6085,0002521001,Lanaudière
6086,0001519703,Laval
6087,0002520504,Lanaudière
6088,0013265500,Bas-Saint-Laurent
6089,0002033702,Montérégie
6090,0003024250,Montérégie
6091,0001521101,Laurentides
6092,0002049021,Chaudière-Appalaches
6093,0002052012,Chaudière-Appalaches
6094,7249001100,Intersection: Montérégie + Centre-du-Québec
6095,0003026011,Montérégie
6096,0004005001,Montréal
6097,0052024000,Montréal
6098,0003115505,Lanaudière
6099,0011611902,Montérégie
6100,6124501001,Montréal
6101,0017579003,Saguenay–Lac-Saint-Jean
6102,0001519710,Laval
6103,0002523003,Lanaudière
6104,0003034002,Montérégie
6105,0005517014,Centre-du-Québec
6106,0004007001,Montréal
6107,0003035001,Montérégie
6108,0005518002,Centre-du-Québec
6109,0007333021,Chaudière-Appalaches
6110,0001305713,Laval
6111,0001931500,Laval
6112,S001542842,Capitale-Nationale
6113,0001019204,Estrie
6114,0002088010,Bas-Saint-Laurent
6115,0003025005,Montérégie
6116,4669100100,Saguenay–Lac-Saint-Jean
6117,0001520001,Laval
6118,0023042500,Bas-Saint-Laurent
6119,0013211500,Montérégie
6120,0001513001,Montérégie
6121,0001508560,Montérégie
6122,9183501000,Bas-Saint-Laurent
6123,0064089007,Laurentides
6124,0013316150,Montérégie
6125,0002031003,Montérégie
6126,0002047511,Chaudière-Appalaches
6127,0001519503,Laval
6128,0013898200,Côte-Nord
6129,0007050002,Saguenay–Lac-Saint-Jean
6130,0001305705,Laval
6131,0001509030,Montérégie
6132,2175000100,Abitibi-Témiscamingue
6133,0013209800,Montérégie
6134,0007338012,Chaudière-Appalaches
6135,0064086000,Laurentides
6136,0001513070,Montérégie
6137,0013208450,Montérégie
6138,0064095006,Lanaudière
6139,0001305715,Laval
6140,0001016993,Montérégie
6141,0001519701,Laval
6142,1867001000,Abitibi-Témiscamingue
6143,0013316200,Montérégie
6144,0017579004,Saguenay–Lac-Saint-Jean
6145,0064095005,Lanaudière
6146,0002031101,Montérégie
6147,0003019550,Montérégie
6148,0044015002,Laval
6149,0001519304,Laval
6150,0001518609,Montréal
6151,0053001035,Montérégie
6152,0003017020,Montérégie
6153,0003029001,Montérégie
6154,0097352502,Capitale-Nationale
6155,0004051504,Capitale-Nationale
6156,0013207850,Montérégie
6157,0007051012,Saguenay–Lac-Saint-Jean
6158,4140000100,Capitale-Nationale
6159,4945101000,Côte-Nord
6160,0002033010,Montérégie
6161,9626401000,Bas-Saint-Laurent
6162,0002525003,Lanaudière
6163,0074005001,Capitale-Nationale
6164,0016760000,Nord-du-Québec
6165,0064089704,Lanaudière
6166,0004026420,Lanaudière
6167,0013843900,Capitale-Nationale
6168,5040001000,Côte-Nord
6169,0064070001,Laurentides
6170,0001506020,Montérégie
6171,0002033706,Montérégie
6172,0004054004,Capitale-Nationale
6173,0013828050,Mauricie
6174,1990001000,Nord-du-Québec
6175,0003025020,Montérégie
6176,0013937500,Montérégie
6177,0052010003,Montréal
6178,0002056523,Chaudière-Appalaches
6179,0037130001,Capitale-Nationale
6180,0022335000,Montérégie
6181,0002520002,Laval
6182,0004014202,Montréal
6183,S001179114,Abitibi-Témiscamingue
6184,0002047530,Chaudière-Appalaches
6185,4396000100,Capitale-Nationale
6186,0001015725,Montérégie
6187,0007332523,Chaudière-Appalaches
6188,S001183692,Abitibi-Témiscamingue
6189,0001513072,Montérégie
6190,4769001000,Saguenay–Lac-Saint-Jean
6191,0002522008,Lanaudière
6192,2074000100,Abitibi-Témiscamingue
6193,0001017704,Estrie
6194,0001019208,Estrie
6195,0003026001,Montérégie
6196,0002001350,Montérégie
6197,4095000100,Capitale-Nationale
6198,2260000100,Abitibi-Témiscamingue
6199,0002064032,Chaudière-Appalaches
6200,0003035800,Montérégie
6201,0001936061,Laval
6202,0064095002,Lanaudière
6203,0013898050,Côte-Nord
6204,0013866003,Capitale-Nationale
6205,0064070003,Laurentides
6206,0001521303,Laurentides
6207,S001587666,Bas-Saint-Laurent
6208,0002064031,Chaudière-Appalaches
6209,0002001355,Montérégie
6210,0044015007,Laval
6211,0044015003,Laval
6212,0007332513,Chaudière-Appalaches
6213,4142000100,Capitale-Nationale
6214,2089101000,Nord-du-Québec
6215,0044022027,Laval
6216,0064067501,Laurentides
6217,9782000100,Gaspésie–Îles-de-la-Madeleine
6218,0034846000,Lanaudière
6219,0004006102,Montréal
6220,S001352115,Laval
6221,0002088002,Bas-Saint-Laurent
6222,0004026522,Lanaudière
6223,0001521111,Laurentides
6224,0001305501,Laval
6225,0025523500,Estrie
6226,0023120000,Montérégie
6227,0044022502,Laval
6228,2153000200,Abitibi-Témiscamingue
6229,0013215600,Montérégie
6230,0064062501,Laurentides
6231,0002001675,Montérégie
6232,0036012500,Capitale-Nationale
6233,0004026541,Lanaudière
6234,0002058134,Chaudière-Appalaches
6235,0003026501,Montérégie
6236,0004026433,Lanaudière
6237,0013207855,Montérégie
6238,0001521109,Laurentides
6239,0007051008,Saguenay–Lac-Saint-Jean
6240,0002017502,Montréal
6241,0004026531,Lanaudière
6242,0001016946,Montérégie
6243,0003026503,Montérégie
6244,0002033555,Montérégie
6245,0001521107,Laurentides
6246,0002029507,Montérégie
6247,0034846500,Lanaudière
6248,0001931502,Laval
6249,0001518102,Montréal
6250,9688000500,Bas-Saint-Laurent
6251,0005555502,Mauricie
6252,9292003500,Bas-Saint-Laurent
6253,S001358922,Laurentides
6254,0002047531,Chaudière-Appalaches
6255,0044021503,Laval
6256,0001310001,Laurentides
6257,0005553003,Mauricie
6258,0001305210,Laval
6259,0001508570,Montérégie
6260,0013216150,Montérégie
6261,0001010385,Montérégie
6262,0002059124,Chaudière-Appalaches
6263,0003026255,Montérégie
6264,0004052502,Capitale-Nationale
6265,0004051501,Capitale-Nationale
6266,0001305719,Laval
6267,0002043008,Centre-du-Québec
6268,0001521106,Laurentides
6269,0001305723,Laval
6270,0007333024,Chaudière-Appalaches
6271,0004023600,Montréal
6272,S001368413,Laval
6273,0034846550,Lanaudière
6274,6862501000,Estrie
6275,7150800100,Montérégie
6276,0064089703,Lanaudière
6277,3970600100,Mauricie
6278,0020257000,Estrie
6279,0074030002,Capitale-Nationale
6280,0002031002,Montérégie
6281,0002042502,Centre-du-Québec
6282,0002042008,Centre-du-Québec
6283,0002030003,Montérégie
6284,0007331515,Chaudière-Appalaches
6285,0002012250,Montréal
6286,0002033002,Montérégie
6287,0003031004,Montérégie
6288,S001127972,Estrie
6289,0002001445,Montérégie
6290,0002031001,Montérégie
6291,8688100100,Chaudière-Appalaches
6292,0002033001,Montérégie
6293,0064052500,Laurentides
6294,0044015010,Laval
6295,0002522002,Lanaudière
6296,0007335034,Chaudière-Appalaches
6297,0001307504,Laval
6298,0003023760,Montérégie
6299,0011784000,Abitibi-Témiscamingue
6300,4428003300,Capitale-Nationale
6301,6656300100,Intersection: Montérégie + Estrie
6302,0017352500,Chaudière-Appalaches
6303,0002003020,Montérégie
6304,0004001375,Montérégie
6305,0002033006,Montérégie
6306,0002029506,Montérégie
6307,0001521108,Laurentides
6308,S000863111,Bas-Saint-Laurent
6309,0004034003,Mauricie
6310,0013730000,Montérégie
6311,0002054006,Chaudière-Appalaches
6312,1872100100,Abitibi-Témiscamingue
6313,0064050002,Laurentides
6314,0001303606,Montréal
6315,0002041502,Centre-du-Québec
6316,0002004800,Montérégie
6317,0000503004,Outaouais
6318,6448001000,Montérégie
6319,S001127008,Côte-Nord
6320,2266000100,Abitibi-Témiscamingue
6321,0003019530,Montérégie
6322,0002524005,Lanaudière
6323,0044015506,Laval
6324,0001521003,Laurentides
6325,S001183733,Abitibi-Témiscamingue
6326,0001010390,Montérégie
6327,0005554027,Mauricie
6328,2197100100,Abitibi-Témiscamingue
6329,0003027001,Montérégie
6330,0013612006,Montréal
6331,0001519303,Laval
6332,0005517002,Centre-du-Québec
6333,0002523024,Lanaudière
6334,0054090001,Capitale-Nationale
6335,0044016002,Laval
6336,S001292342,Laurentides
6337,0007337023,Chaudière-Appalaches
6338,0004008053,Montréal
6339,0001522130,Laurentides
6340,S001292343,Laurentides
6341,0064087502,Laurentides
6342,0034848000,Lanaudière
6343,6949100100,Estrie
6344,0005519004,Centre-du-Québec
6345,0001014688,Montérégie
6346,0054083009,Capitale-Nationale
6347,1922000100,Abitibi-Témiscamingue
6348,0003025016,Montérégie
6349,0001514609,Montréal
6350,0004026524,Lanaudière
6351,0001519705,Laval
6352,S001127975,Estrie
6353,0003025003,Montérégie
6354,0007331511,Chaudière-Appalaches
6355,6974000100,Estrie
6356,0013618006,Montréal
6357,0001519712,Laval
6358,0004003510,Montérégie
6359,0003030005,Montérégie
6360,0013316300,Montérégie
6361,0002058123,Chaudière-Appalaches
6362,0007337013,Chaudière-Appalaches
6363,0036765001,Capitale-Nationale
6364,0001931000,Laval
6365,0064089015,Laurentides
6366,0013601500,Montréal
6367,0003025019,Montérégie
6368,9027201000,Chaudière-Appalaches
6369,0004008200,Montréal
6370,0074022500,Capitale-Nationale
6371,0007358026,Capitale-Nationale
6372,0001516207,Montréal
6373,4420001000,Saguenay–Lac-Saint-Jean
6374,4478000500,Saguenay–Lac-Saint-Jean
6375,0002001465,Montérégie
6376,0001508003,Montérégie
6377,0003034001,Montérégie
6378,9256500500,Bas-Saint-Laurent
6379,0004002802,Montérégie
6380,0005518008,Centre-du-Québec
6381,0001522140,Laurentides
6382,0074020001,Capitale-Nationale
6383,0013844300,Capitale-Nationale
6384,0001936005,Laval
6385,0005517012,Centre-du-Québec
6386,0004026525,Lanaudière
6387,0044015005,Laval
6388,0001520103,Laval
6389,0002041002,Centre-du-Québec
6390,9249000100,Bas-Saint-Laurent
6391,0002017506,Montréal
6392,0002013804,Montréal
6393,9893001000,Gaspésie–Îles-de-la-Madeleine
6394,0002018055,Montréal
6395,0001519724,Laval
6396,0044015004,Laval
6397,0013618004,Montréal
6398,0033860000,Montérégie
6399,0003025026,Montérégie
6400,0004004300,Montréal
6401,0001521102,Laurentides
6402,0002520503,Lanaudière
6403,0001012900,Montérégie
6404,0003032003,Montérégie
6405,0013328000,Montérégie
6406,0013898500,Côte-Nord
6407,0013899900,
6408,4448501000,Capitale-Nationale
6409,0003024503,Montérégie
6410,0002018056,Montréal
6411,0044022008,Laval
6412,1896100100,Abitibi-Témiscamingue
6413,0064095004,Lanaudière
6414,0003025050,Montérégie
6415,0004026426,Lanaudière
6416,0013607506,Montréal
6417,0017218500,Saguenay–Lac-Saint-Jean
6418,0003024501,Montérégie
6419,0001519726,Laval
6420,0003533010,Montérégie
6421,0001010380,Montérégie
6422,0002042010,Centre-du-Québec
6423,0001508004,Montérégie
6424,0064089002,Intersection: Laurentides + Lanaudière
6425,0007051502,Saguenay–Lac-Saint-Jean
6426,0013729000,Montérégie
6427,0005555505,Mauricie
6428,0004026438,Lanaudière
6429,0002042002,Centre-du-Québec
6430,0001519716,Laval
6431,0007357007,Capitale-Nationale
6432,0013869500,Capitale-Nationale
6433,2136000100,Abitibi-Témiscamingue
6434,0001521105,Laurentides
6435,0003025018,Montérégie
6436,0004026532,Lanaudière
6437,0002011500,Montréal
6438,0035826500,Capitale-Nationale
6439,0007051504,Saguenay–Lac-Saint-Jean
6440,0001012875,Montérégie
6441,0003025009,Montérégie
6442,0013209700,Montérégie
6443,0001525510,Laurentides
6444,8576101000,Chaudière-Appalaches
6445,0001016938,Montérégie
6446,0052010001,Montréal
6447,4785004000,Saguenay–Lac-Saint-Jean
6448,6091300100,Montérégie
6449,0003025010,Montérégie
6450,0002064021,Chaudière-Appalaches
6451,4065000200,Capitale-Nationale
6452,0020926800,Montérégie
6453,2155000500,Abitibi-Témiscamingue
6454,0002518004,Laval
6455,0001013003,Montérégie
6456,0002012850,Montréal
6457,0002067800,Bas-Saint-Laurent
6458,0001519708,Laval
6459,0003026502,Montérégie
6460,0013236500,Chaudière-Appalaches
6461,0001521001,Laurentides
6462,0001521112,Laurentides
6463,0001518301,Montréal
6464,0000503002,Outaouais
6465,0002030004,Montérégie
6466,0004026533,Lanaudière
6467,0001526504,Laurentides
6468,0064066000,Laurentides
6469,0044021501,Laval
6470,0001300502,Montréal
6471,4008000100,Capitale-Nationale
6472,0002064023,Chaudière-Appalaches
6473,0064062502,Laurentides
6474,S001169144,Abitibi-Témiscamingue
6475,0020462500,Chaudière-Appalaches
6476,0003533020,Montérégie
6477,0064065500,Laurentides
6478,0004006106,Montréal
6479,0044012501,Laval
6480,0001012938,Montérégie
6481,2095000100,Abitibi-Témiscamingue
6482,0013210200,Montérégie
6483,0001010260,Montérégie
6484,0074051003,Capitale-Nationale
6485,4140000200,Capitale-Nationale
6486,0064091500,Lanaudière
6487,0003025028,Montérégie
6488,0044032513,Capitale-Nationale
6489,0001013270,Montérégie
6490,0064089010,Laurentides
6491,0002042016,Centre-du-Québec
6492,3417002000,Lanaudière
6493,0004026520,Lanaudière
6494,2274000100,Abitibi-Témiscamingue
6495,0017321500,Chaudière-Appalaches
6496,0002510005,Montérégie
6497,0001526502,Laurentides
6498,0001510005,Montérégie
6499,0064068000,Laurentides
6500,S001141399,Mauricie
6501,4062101001,Capitale-Nationale
6502,0001519780,Laval
6503,0003026250,Montérégie
6504,0001010375,Montérégie
6505,0002029505,Montérégie
6506,0004036503,Mauricie
6507,0036441600,Laurentides
6508,2033301000,Abitibi-Témiscamingue
6509,0002015000,Montréal
6510,0044009002,Laval
6511,0001305202,Laval
6512,0004006101,Montréal
6513,0001511520,Montérégie
6514,4845000100,Saguenay–Lac-Saint-Jean
6515,0002005800,Montérégie
6516,0001511440,Montérégie
6517,0001013004,Montérégie
6518,0064089201,Lanaudière
6519,0044015014,Laval
6520,0001522402,Laurentides
6521,0044015501,Laval
6522,6480801010,Montérégie
6523,4690000100,Saguenay–Lac-Saint-Jean
6524,0013730010,Montérégie
6525,5013601000,Côte-Nord
6526,0001521103,Laurentides
6527,0002524003,Lanaudière
6528,0001519402,Laval
6529,0005549004,Centre-du-Québec
6530,1972700100,Abitibi-Témiscamingue
6531,0064063500,Laurentides
6532,0001512904,Montérégie
6533,1919101000,Abitibi-Témiscamingue
6534,5034901000,Côte-Nord
6535,0013265600,Bas-Saint-Laurent
6536,0003025004,Montérégie
6537,0007331512,Chaudière-Appalaches
6538,5034101000,Côte-Nord
6539,0044022010,Laval
6540,0002067012,Chaudière-Appalaches
6541,0038646000,Abitibi-Témiscamingue
6542,0011611904,Montérégie
6543,0004007002,Montréal
6544,1990002000,Nord-du-Québec
6545,0002054003,Chaudière-Appalaches
6546,0013470000,Montérégie
6547,0013886750,Côte-Nord
6548,0001512900,Montérégie
6549,0013209650,Montérégie
6550,0004052002,Capitale-Nationale
6551,7249001200,Intersection: Montérégie + Centre-du-Québec
6552,0001519702,Laval
6553,0011732210,Laurentides
6554,S001396907,Mauricie
6555,0036780500,Capitale-Nationale
6556,0002510507,Montréal
6557,0023454000,Bas-Saint-Laurent
6558,0001931501,Laval
6559,0044032511,Capitale-Nationale
6560,0020173500,Montérégie
6561,0003115800,Lanaudière
6562,0002034004,Montérégie
6563,0001522401,Laurentides
6564,9256509000,Bas-Saint-Laurent
6565,0001512901,Montérégie
6566,S001396905,Mauricie
6567,0001015750,Montérégie
6568,8766201000,Chaudière-Appalaches
6569,2352300500,Abitibi-Témiscamingue
6570,1976000100,Abitibi-Témiscamingue
6571,0044022003,Laval
6572,0044015000,Laval
6573,0007335031,Chaudière-Appalaches
6574,0033747000,Lanaudière
6575,0039040000,Abitibi-Témiscamingue
